country,year,literacy_rate,Child_per_woman,child_mortality
United Arab Emirates,2003-01-01,0.8605408348457351,2.33,10.3
United Arab Emirates,2004-01-01,0.8605408348457351,2.24,10.0
United Arab Emirates,2005-01-01,0.95,2.15,9.73
United Arab Emirates,2006-01-01,0.8605408348457351,2.07,9.44
United Arab Emirates,2007-01-01,0.8605408348457351,2.01,9.18
United Arab Emirates,2008-01-01,0.8605408348457351,1.95,8.93
United Arab Emirates,2009-01-01,0.8605408348457351,1.9,8.69
United Arab Emirates,2010-01-01,0.8605408348457351,1.87,8.48
United Arab Emirates,2011-01-01,0.8605408348457351,1.84,8.28
Uruguay,1975-01-01,0.983,2.98,55.2
Uruguay,1976-01-01,0.8605408348457351,2.95,54.3
Uruguay,1977-01-01,0.8605408348457351,2.91,52.0
Uruguay,1978-01-01,0.8605408348457351,2.85,48.4
Uruguay,1979-01-01,0.8605408348457351,2.79,44.1
Uruguay,1980-01-01,0.8605408348457351,2.73,39.7
Uruguay,1981-01-01,0.8605408348457351,2.67,35.8
Uruguay,1982-01-01,0.8605408348457351,2.62,32.9
Uruguay,1983-01-01,0.8605408348457351,2.57,31.0
Uruguay,1984-01-01,0.8605408348457351,2.55,29.6
Uruguay,1985-01-01,0.986,2.53,28.5
Uruguay,1986-01-01,0.8605408348457351,2.52,27.4
Uruguay,1987-01-01,0.8605408348457351,2.52,26.2
Uruguay,1988-01-01,0.8605408348457351,2.53,25.0
Uruguay,1989-01-01,0.8605408348457351,2.53,23.9
Uruguay,1990-01-01,0.8605408348457351,2.52,22.9
Uruguay,1991-01-01,0.8605408348457351,2.51,22.2
Uruguay,1992-01-01,0.8605408348457351,2.49,21.7
Uruguay,1993-01-01,0.8605408348457351,2.47,21.3
Uruguay,1994-01-01,0.8605408348457351,2.44,20.9
Uruguay,1995-01-01,0.8605408348457351,2.4,20.5
Uruguay,1996-01-01,0.986,2.36,19.9
Uruguay,1997-01-01,0.8605408348457351,2.33,19.1
Uruguay,1998-01-01,0.8605408348457351,2.29,18.3
Uruguay,1999-01-01,0.8605408348457351,2.27,17.6
Uruguay,2000-01-01,0.8605408348457351,2.24,17.0
Uruguay,2001-01-01,0.8605408348457351,2.22,16.6
Uruguay,2002-01-01,0.8605408348457351,2.21,16.1
Uruguay,2003-01-01,0.8605408348457351,2.19,15.7
Uruguay,2004-01-01,0.8605408348457351,2.17,15.1
Uruguay,2005-01-01,0.8605408348457351,2.16,14.3
Uruguay,2006-01-01,0.987,2.14,13.5
Uruguay,2007-01-01,0.988,2.13,12.7
Uruguay,2008-01-01,0.99,2.11,11.9
Uruguay,2009-01-01,0.99,2.09,11.2
Uruguay,2010-01-01,0.988,2.08,10.7
Uruguay,2011-01-01,0.8605408348457351,2.06,10.3
Uzbekistan,1975-01-01,0.8605408348457351,5.84,132.0
Uzbekistan,1976-01-01,0.8605408348457351,5.7,130.0
Uzbekistan,1977-01-01,0.8605408348457351,5.55,128.0
Uzbekistan,1978-01-01,0.8605408348457351,5.4,127.0
Uzbekistan,1979-01-01,0.8605408348457351,5.25,125.0
Uzbekistan,1980-01-01,0.8605408348457351,5.11,117.0
Uzbekistan,1981-01-01,0.8605408348457351,4.98,109.0
Uzbekistan,1982-01-01,0.8605408348457351,4.87,102.0
Uzbekistan,1983-01-01,0.8605408348457351,4.76,96.3
Uzbekistan,1984-01-01,0.8605408348457351,4.67,90.7
Uzbekistan,1985-01-01,0.8605408348457351,4.59,85.8
Uzbekistan,1986-01-01,0.8605408348457351,4.51,81.5
Uzbekistan,1987-01-01,0.8605408348457351,4.44,78.0
Uzbekistan,1988-01-01,0.8605408348457351,4.37,75.3
Uzbekistan,1989-01-01,0.8605408348457351,4.29,73.5
Uzbekistan,1990-01-01,0.8605408348457351,4.21,72.5
Uzbekistan,1991-01-01,0.8605408348457351,4.11,72.2
Uzbekistan,1992-01-01,0.8605408348457351,3.99,72.2
Uzbekistan,1993-01-01,0.8605408348457351,3.85,71.9
Uzbekistan,1994-01-01,0.8605408348457351,3.7,71.4
Uzbekistan,1995-01-01,0.8605408348457351,3.53,70.6
Uzbekistan,1996-01-01,0.8605408348457351,3.36,69.7
Uzbekistan,1997-01-01,0.8605408348457351,3.19,68.6
Uzbekistan,1998-01-01,0.8605408348457351,3.03,67.1
Uzbekistan,1999-01-01,0.8605408348457351,2.87,65.2
Uzbekistan,2000-01-01,0.9990000000000001,2.74,62.9
Uzbekistan,2001-01-01,0.8605408348457351,2.64,60.2
Uzbekistan,2002-01-01,0.8605408348457351,2.56,57.5
Uzbekistan,2003-01-01,0.8605408348457351,2.51,54.7
Uzbekistan,2004-01-01,0.8605408348457351,2.48,52.0
Uzbekistan,2005-01-01,0.8605408348457351,2.46,49.3
Uzbekistan,2006-01-01,0.8605408348457351,2.46,46.6
Uzbekistan,2007-01-01,0.8605408348457351,2.46,44.0
Uzbekistan,2008-01-01,0.8605408348457351,2.46,41.4
Uzbekistan,2009-01-01,0.8605408348457351,2.46,38.9
